tvg-name,tvg-id,tvg-logo,group-title,link
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/1.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.212.185.27:9901/tsfile/live/0107_1.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://110.184.114.89:4022/udp/239.93.0.123:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://61.51.140.138:8888/rtp/239.3.1.136:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://125.122.11.106:9999/udp/233.50.201.125:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.31.166.176:1688/udp/239.77.0.98:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.31.166.176:1688/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.31.166.176:1688/udp/239.77.1.218:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.11.54.11:8001/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.11.54.11:8002/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://211.158.152.48:8008/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.135.5.219:8082/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://110.185.239.180:8888/udp/239.93.0.123:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://59.34.139.143:4000/udp/239.77.0.98:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://59.34.139.143:4000/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://59.34.139.143:4000/udp/239.77.1.218:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.5.169.184:8884/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://60.220.167.244:8085/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://183.184.204.165:8082/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://183.184.204.165:8083/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.206.114.34:8002/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.206.114.34:8003/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.206.114.34:8001/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.206.114.34:8005/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225735/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://1.24.190.98:10080/hls/66/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.108.239.79:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://221.213.92.209:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.108.239.76:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.108.239.74:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.108.239.77:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.212.185.27:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://1.80.231.46:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://36.40.237.57:9999/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://223.112.219.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://36.249.151.138:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://61.184.128.243:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://58.51.111.46:1111/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://mdxgh.tpddns.cn:88/mdxgh/dongfang
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,https://jrys.haycker.eu.org:4443/play/46?token=98604b785a0063d80a49f93b25b5cb40
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://mail.petzhu.top:7000/rtp/239.254.200.52:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://alvin.ergotron.net:8000/udp/239.77.1.218:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://183.92.4.163:4000/udp/228.0.0.62:6108
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://dms.yryyj.site:8188/udp/239.76.246.186:1234
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://60.27.20.217:4022/rtp/225.1.2.31:5002
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://223.72.19.116:4022/rtp/239.3.1.136:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://218.241.192.50:8808/rtp/239.3.1.136:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://39.77.3.5:8989/udp/239.253.254.86:8000
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://webmail.axxe.top:4022/rtp/239.3.1.136:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://117.175.185.226:4088/rtp/239.11.0.68:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://120.234.5.29:6000/udp/239.20.0.173:2144
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://120.197.112.28:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://120.41.124.228:8888/rtp/239.61.2.28:8162
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://60.27.20.217:4022/udp/225.1.2.31:5002
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.221.34.38:4022/udp/239.93.0.123:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://221.217.54.227:4022/rtp/239.3.1.136:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://58.37.210.252:8888/udp/239.45.3.146:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://182.138.161.192:8889/udp/239.93.0.123:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.19.198.125:9876/udp/239.77.0.98:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.19.198.125:9876/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.19.198.125:9876/udp/239.77.1.218:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://116.116.119.83:9999/udp/239.125.2.82:4120
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://118.249.23.89:9999/udp/239.76.246.186:1234
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://118.249.23.89:9999/udp/239.76.253.186:9000
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://183.185.172.208:8082/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://183.185.172.208:8085/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.76.220:8005/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.76.220:8003/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.76.220:8002/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.72.127:8001/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.72.127:8002/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://27.10.72.127:8003/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.121.146.11:554/udp/239.77.0.98:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.121.146.11:554/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.121.146.11:30001/udp/239.77.0.98:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.121.146.11:30001/udp/239.77.1.156:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://14.121.146.11:30001/udp/239.77.1.218:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.116.223.129:8085/rtp/226.0.2.175:9312
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://202.102.201.244:40022/rtp/238.1.78.163:7176
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,https://iptv.luas.edu.cn/liverespath/4015e6015b3b818a4cbc2247960b8536a3cd0153/0d87647423-0-0-dfb8e32f349e649fa82256fe83250a9a/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/1.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://1.202.9.192:8888/udp/225.1.8.45:8032
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://1.202.9.192:8888/udp/225.1.8.147:8192
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://nas.hssvm.com:8888/udp/225.1.2.31:5002
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://125.78.13.118:4022/rtp/239.61.2.28:8162
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://222.141.132.70:888/rtp/225.1.4.22:1051
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://120.7.86.46:808/hls/32/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://kms.erfiy.com:8884/udp/225.0.4.80:7980
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://58.41.27.144:18888/udp/239.45.3.146:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://220.180.229.250:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://125.76.177.115:8888/rtp/239.112.205.61:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://122.224.232.218:8888/rtp/233.50.201.125:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://iku.sunnyli.link:4144/udp/239.252.219.229:5140
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://opdf.top:8088/udp/239.81.0.111:4056
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://opdf.top:8088/udp/239.81.0.29:4056
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://www.furymax.top:85/rtp/239.254.96.142:8926
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://www.furymax.top:85/rtp/239.69.1.173:10674
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.101.245.175:9988/udp/239.77.0.49:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://113.101.245.175:9988/udp/239.77.1.48:5146
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://60.164.228.49:4040/udp/239.255.30.130:8231
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://112.101.78.50:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=3
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://171.108.239.95:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,东方卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/东方卫视.png,卫视频道,http://219.147.200.9:18080/newlive/live/hls/28/live.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181361BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUVKcU8XeU8C9ZEn2TN9C%2BRcwoDIwMxbrlyyVy9x6ZDKnfS6nBeQejvigwfjRd2x%2BU7thmluKAkd%2BIGySvIyq4AU
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2801:22:100::54]/wh7f454c46tw85438509_-1903089732/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236241/index.m3u8?icpid=88888888&RTS=1717810910&from=5&hms_devid=308&online=1717810910&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw2687876293_-1703018199/ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8?icpid=3&RTS=1668597482&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/ott.mobaibox.com/PLTV/4/224/3221228115/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001025/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001029/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225600/2/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225673/2/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225674/2/index.m3u8
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw1929426305_708351096/ott.mobaibox.com/PLTV/3/224/3221228410/index.m3u8?icpid=3&RTS=1674386339&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw956907851_-1872531373/ott.mobaibox.com/PLTV/3/224/3221227390/index.m3u8?icpid=3&RTS=1674381072&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/wh7f454c46tw2053964638_178891652/ott.mobaibox.com/PLTV/3/224/3221227436/index.m3u8?icpid=3&RTS=1674386464&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw759767820_1761375904/ott.mobaibox.com/PLTV/3/224/3221225574/index.m3u8?icpid=3&RTS=1674380875&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
北京卫视,北京卫视,https://gitee.com/yuanzl77/TVBox-logo/raw/main/png/北京卫视.png,卫视频道,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw2053622677_1535084124/ott.mobaibox.com/PLTV/3/224/3221227246/index.m3u8?icpid=3&RTS=1674386464&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
